product_id,seller_id,title,current_price,was_price,location,image_url,product_url,tags,first_seen_date,last_seen_date,closing_date
7701041020988,6837594095676,שעון חכם לילדים,₪300,,אשקלון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010472_20240708165941_large.jpg?v=1720447207,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-לילדים-14,,2025-05-20,2025-05-25,
7710232903740,6703811756092,שעון אפל se,₪549,₪600,נתניה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010469_20250420130933_large.jpg?v=1745143817,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-אפל-se-1,,2025-05-20,2025-05-25,
7711350030396,6669491830844,שעון צמיד חכם GARMIN חדש,₪320,₪340,חורשים,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010603_20250515093801_large.jpg?v=1747291129,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-צמיד-חכם-garmin-חדש,,2025-05-20,2025-05-25,
7713575534652,6677558722620,"APPLE WATCH 7 גרסת SS 45 מ""מ",₪820,₪850,ראשון לציון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010042_20240718134513_large.jpg?v=1721299556,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-7-גרסת-ss-45-ממ,,2025-05-20,2025-05-25,
7715215409212,6646816604220,Galaxy watch 3,₪300,₪350,קרית מוצקין,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010232_20240719123025_large.jpg?v=1721381443,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/galaxy-watch-65,,2025-05-20,2025-05-25,
7717611536444,6789587796028,ＣＡＳＩＯ g shock שעון ＧＳＷ-Ｈ1000,"₪1,500","₪1,600",רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010039_20240720202743_large.jpg?v=1721496469,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/ｇ-ｓｑｕａｄ-proｇｓｗ-ｈ1000,,2025-05-20,2025-05-25,
7719184662588,6868248297532,Samsung galaxy watch active 2,₪500,,גדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010154_20240720233933_large.jpg?v=1721507982,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/samsung-galaxy-watch-active-8,,2025-05-20,2025-05-25,
7720876146748,6871535484988,שעון חכם Apple watch se 44 mm,"₪1,100",,שוהם,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010717_20240722191903_large.jpg?v=1721665245,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-se-44-mm-3,,2025-05-20,2025-05-25,
7725108985916,6671929147452,שעון כושר חכם vo2,₪350,,פתח תקווה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010855_20250307181041_large.jpg?v=1741363851,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-כושר-חכם-vo2,,2025-05-20,2025-05-25,
7730216566844,6668636323900,אפל ווטש Apple Watch SE 2023,"₪1,100","₪1,200",גדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010359_20250428161257_large.jpg?v=1745846023,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-se-2023-44mm-4,,2025-05-20,2025-05-25,
